timeStep areaDensityCounting-PID5 areaDensityCounting-PID6 areaDensityCounting-PID7 areaDensityCounting-PID8 areaDensityCounting-PID9 areaDensityCounting-PID10 areaDensityCounting-PID11 areaDensityCounting-PID12 areaDensityCounting-PID13
7856 188 2 0 0 2 0 0 0 5
7857 188 2 0 0 2 1 0 0 5
7858 188 2 0 0 2 1 0 0 5
7859 187 3 0 0 3 0 0 0 5
7860 187 3 0 0 3 1 0 0 4
7861 185 3 0 0 3 0 0 0 4
7862 183 4 0 0 4 0 0 0 4
7863 182 4 0 0 3 0 0 0 4
7864 181 4 0 0 2 0 0 0 4
7865 179 4 0 0 3 0 0 0 4
7866 178 4 0 0 3 0 0 0 4
7867 177 4 0 0 4 0 0 0 6
7868 176 4 0 0 4 0 0 0 7
7869 174 4 0 0 4 0 0 0 7
7870 172 4 0 0 5 0 0 0 7
7871 172 4 0 0 5 0 0 0 9
7872 171 4 0 0 4 0 0 0 9
7873 170 4 0 0 4 0 0 0 9
7874 169 4 0 0 6 0 0 0 11
7875 168 4 0 0 5 0 0 0 11
7876 166 4 0 0 5 0 0 0 13
7877 164 4 0 0 5 0 0 0 14
7878 162 4 0 0 6 0 0 0 14
7879 161 4 0 0 7 0 0 0 16
7880 160 4 0 0 7 0 0 0 17
7881 156 4 0 0 8 0 0 0 18
7882 156 4 0 0 9 0 0 0 18
7883 154 4 0 0 8 0 0 0 20
7884 152 4 0 0 9 0 0 0 20
7885 151 4 0 0 10 0 0 0 21
7886 149 4 0 0 11 0 0 0 21
7887 148 4 0 0 11 0 0 0 23
7888 147 4 0 0 11 0 0 0 23
7889 145 4 0 0 9 0 0 0 26
7890 142 4 0 0 10 0 0 0 26
7891 142 4 0 0 11 0 0 0 26
7892 140 4 0 0 11 0 0 0 28
7893 136 4 0 0 12 0 0 0 30
7894 135 4 0 0 13 0 0 0 30
7895 134 4 0 0 12 0 0 0 31
7896 132 4 0 0 13 0 0 0 33
7897 132 4 0 0 11 0 0 0 35
7898 129 4 0 0 12 0 0 0 36
7899 128 4 0 0 13 1 0 0 36
7900 126 4 0 0 12 1 0 0 36
7901 125 5 0 0 10 0 0 0 39
7902 123 5 0 0 10 0 0 0 40
7903 123 5 0 0 11 0 0 0 41
7904 121 5 0 0 13 0 0 0 42
7905 120 5 0 0 12 0 0 0 44
7906 118 5 0 0 12 0 0 0 44
7907 117 5 0 0 12 0 0 0 47
7908 114 5 0 0 14 0 0 0 48
7909 114 5 0 0 16 0 0 0 49
7910 110 5 0 0 15 1 0 0 51
7911 109 6 0 0 13 0 0 0 51
7912 108 6 0 0 14 0 0 0 52
7913 106 6 0 0 18 0 0 0 54
7914 104 6 0 0 16 0 0 0 55
7915 101 6 0 0 16 0 0 0 56
7916 99 6 0 0 16 0 0 0 57
7917 98 6 0 0 16 0 0 0 58
7918 98 6 0 0 16 0 0 0 60
7919 97 6 0 0 17 0 0 0 60
7920 94 6 0 0 16 0 0 0 62
7921 93 6 0 0 18 0 0 0 64
7922 89 6 0 0 16 0 0 0 65
7923 89 6 0 0 18 1 0 0 65
7924 87 7 0 0 17 0 0 0 67
7925 85 7 0 0 19 0 0 0 66
7926 83 8 0 0 18 0 0 0 67
7927 83 8 0 0 18 0 0 0 68
7928 81 8 0 0 19 1 0 0 69
7929 79 9 0 0 18 0 0 0 70
7930 77 9 0 0 18 0 0 0 72
7931 74 9 0 0 19 0 0 0 73
7932 74 9 0 0 18 1 0 0 75
7933 72 10 0 0 18 0 0 0 75
7934 71 10 0 0 19 0 0 0 77
7935 70 10 0 0 17 0 0 0 78
7936 69 10 0 0 19 0 0 0 80
7937 67 10 0 0 20 1 0 0 80
7938 66 11 0 0 19 0 0 0 82
7939 66 11 0 0 18 1 0 0 81
7940 61 12 0 0 19 1 0 0 82
7941 60 12 0 0 20 1 0 0 84
7942 60 12 0 0 20 2 0 0 83
7943 60 14 0 0 19 1 0 0 85
7944 58 15 0 0 17 2 0 0 85
7945 56 16 0 0 18 1 0 0 84
7946 55 16 0 0 18 1 0 0 85
7947 52 17 0 0 19 2 0 0 86
7948 52 18 0 0 18 1 0 0 89
7949 50 18 0 0 20 1 0 0 88
7950 48 19 0 0 19 0 0 0 89
7951 48 20 0 0 17 1 0 0 90
7952 47 21 0 0 18 0 0 0 90
7953 47 21 0 0 17 0 0 0 92
7954 45 21 0 0 17 1 0 0 93
7955 42 22 0 0 16 0 0 0 95
7956 42 22 0 0 16 1 0 0 96
7957 42 23 0 0 16 0 0 0 97
7958 40 23 0 0 15 2 0 0 96
7959 40 24 0 0 15 1 0 0 98
7960 38 24 0 0 15 2 0 0 98
7961 37 24 0 0 14 2 0 0 100
7962 36 25 0 0 14 3 0 0 99
7963 34 27 0 0 15 1 0 0 99
7964 33 28 0 0 15 2 0 0 100
7965 31 29 0 0 15 3 0 0 97
7966 30 29 0 0 16 3 0 0 101
7967 28 31 0 0 15 2 0 0 102
7968 27 31 0 0 15 4 0 0 102
7969 27 35 0 0 14 1 0 0 100
7970 27 35 0 0 12 1 0 0 101
7971 24 36 0 0 14 1 0 0 100
7972 24 37 0 0 12 1 0 0 102
7973 24 37 0 0 12 1 0 0 104
7974 22 38 0 0 12 1 0 0 105
7975 22 39 0 0 13 2 0 0 103
7976 20 39 0 0 13 3 0 0 105
7977 21 41 0 0 12 1 0 0 106
7978 20 41 0 0 13 1 0 0 105
7979 19 42 0 0 12 2 0 0 105
7980 18 43 0 0 11 3 0 0 106
7981 17 44 0 0 11 3 0 0 107
7982 16 45 0 0 9 3 0 0 105
7983 15 46 0 0 10 3 0 0 107
7984 15 47 0 0 10 3 0 0 107
7985 14 48 0 0 10 3 0 0 107
7986 14 49 0 0 7 2 0 0 108
7987 13 49 0 0 8 3 0 0 107
7988 13 51 0 0 7 1 0 0 108
7989 11 52 0 0 6 3 0 0 109
7990 11 52 0 0 7 3 0 0 110
7991 11 53 0 0 7 2 0 0 109
7992 10 55 0 0 5 2 0 0 110
7993 10 55 0 0 6 2 0 0 108
7994 9 57 0 0 6 2 0 0 109
7995 9 58 0 0 6 3 0 0 108
7996 9 59 0 0 6 3 0 0 109
7997 9 59 0 0 5 4 0 0 108
7998 8 59 0 0 5 5 0 0 108
7999 8 61 0 0 5 6 0 0 108
8000 7 62 0 0 4 6 0 0 107
8001 6 63 0 0 4 7 0 0 106
8002 5 66 0 0 5 5 0 0 107
8003 5 66 0 0 5 6 0 0 109
8004 4 68 0 0 3 5 0 0 109
8005 4 69 0 0 3 4 0 0 107
8006 3 71 0 0 2 5 0 0 106
8007 2 73 0 0 3 3 0 0 107
8008 2 75 0 0 3 3 0 0 105
8009 2 76 0 0 2 3 0 0 106
8010 2 76 0 0 1 5 0 0 105
8011 1 76 0 0 1 4 0 0 106
8012 1 78 0 0 1 3 0 0 104
8013 1 79 0 0 2 2 0 0 104
8014 1 81 0 0 2 4 0 0 103
8015 1 82 0 0 0 4 0 0 103
8016 0 83 0 0 1 4 0 0 102
8017 0 85 0 0 1 3 0 0 102
8018 0 85 0 0 1 4 0 0 101
8019 0 86 0 0 1 4 0 0 100
8020 0 88 0 0 0 4 0 0 101
8021 0 89 0 0 0 4 0 0 100
8022 0 91 0 0 0 2 0 0 100
8023 0 91 0 0 0 3 0 0 100
8024 0 92 0 0 0 2 0 0 100
8025 0 92 0 0 0 3 0 0 99
8026 0 94 0 0 0 3 0 0 98
8027 0 95 0 0 0 3 0 0 97
8028 0 96 0 0 0 3 0 0 97
8029 0 98 0 0 0 1 0 0 95
8030 0 99 0 0 0 3 0 0 94
8031 0 100 0 0 0 3 0 0 93
8032 0 100 0 0 0 4 0 0 93
8033 0 101 0 0 0 5 0 0 93
8034 0 102 0 0 0 5 0 0 91
8035 0 104 0 0 0 4 0 0 91
8036 0 105 0 0 0 4 0 0 90
8037 0 106 0 0 0 4 0 0 89
8038 0 107 0 0 0 4 0 0 87
8039 0 109 0 0 0 3 0 0 86
8040 0 110 0 0 0 3 0 0 85
8041 0 111 0 0 0 5 0 0 84
8042 0 113 0 0 0 3 0 0 83
8043 0 114 0 0 0 4 0 0 82
8044 0 115 0 0 0 5 0 0 80
8045 0 116 0 0 0 4 0 0 80
8046 0 117 0 0 0 4 0 0 79
8047 0 119 0 0 0 3 0 0 77
8048 0 120 0 0 0 4 0 0 76
8049 0 120 0 0 0 4 0 0 76
8050 0 121 0 0 0 4 0 0 74
8051 0 123 0 0 0 4 0 0 72
8052 0 124 0 0 0 4 0 0 71
8053 0 125 0 0 0 6 0 0 68
8054 0 125 0 0 0 5 0 0 68
8055 0 127 0 0 0 5 0 0 66
8056 0 129 0 0 0 6 0 0 64
8057 0 130 0 0 0 6 0 0 63
8058 0 130 0 0 0 5 0 0 61
8059 0 133 0 0 0 5 0 0 61
8060 0 134 0 0 0 4 0 0 60
8061 0 135 0 0 0 4 0 0 60
8062 0 136 0 0 0 4 0 0 58
8063 0 138 0 0 0 4 0 0 57
8064 0 140 0 0 0 4 0 0 56
8065 0 140 0 0 0 3 0 0 56
8066 0 141 0 0 0 4 0 0 54
8067 0 142 0 0 0 3 0 0 53
8068 0 143 0 0 0 4 0 0 51
8069 0 145 0 0 0 5 0 0 50
8070 0 145 0 0 0 5 0 0 49
8071 0 146 0 0 0 5 0 0 47
8072 0 146 0 0 0 5 0 0 45
8073 0 147 0 0 0 5 0 0 45
8074 0 149 0 0 0 6 0 0 45
8075 0 150 0 0 0 7 0 0 43
8076 0 152 0 0 0 6 0 0 41
8077 0 153 0 0 0 5 0 0 39
8078 0 155 0 0 0 5 0 0 39
8079 0 155 0 0 0 6 0 0 38
8080 0 158 0 0 0 6 0 0 35
8081 0 159 0 0 0 6 0 0 35
8082 0 160 0 0 0 5 0 0 33
8083 0 161 0 0 0 5 0 0 31
8084 0 163 0 0 0 4 0 0 31
8085 0 164 0 0 0 5 0 0 31
8086 0 165 0 0 0 5 0 0 28
8087 0 167 0 0 0 5 0 0 27
8088 0 168 0 0 0 5 0 0 26
8089 0 170 0 0 0 4 0 0 25
8090 0 171 0 0 0 5 0 0 24
8091 0 173 0 0 0 3 0 0 24
8092 0 174 0 0 0 2 0 0 24
8093 0 174 0 0 0 3 0 0 23
8094 0 175 0 0 0 2 0 0 22
8095 0 176 0 0 0 3 0 0 20
8096 0 177 0 0 0 3 0 0 20
8097 0 178 0 0 0 3 0 0 18
8098 0 178 0 0 0 4 0 0 18
8099 0 179 0 0 0 4 0 0 16
8100 0 179 0 0 0 5 0 0 16
8101 0 182 0 0 0 3 0 0 15
8102 0 181 0 0 0 4 0 0 14
8103 0 182 0 0 0 4 0 0 13
8104 0 184 0 0 0 3 0 0 11
8105 0 185 0 0 0 3 0 0 11
8106 0 185 0 0 0 4 0 0 11
8107 0 185 0 0 0 3 0 0 11
8108 0 188 0 0 0 1 0 0 9
8109 0 189 0 0 0 2 0 0 9
8110 0 189 0 0 0 2 0 0 9
8111 0 190 0 0 0 1 0 0 8
8112 0 190 0 0 0 2 0 0 6
8113 0 191 0 0 0 2 0 0 6
8114 0 192 0 0 0 2 0 0 5
8115 0 192 0 0 0 2 0 0 5
8116 0 192 0 0 0 2 0 0 5
8117 0 193 0 0 0 2 0 0 5
8118 0 194 0 0 0 2 0 0 4
8119 0 194 0 0 0 2 0 0 4
8120 0 195 0 0 0 1 0 0 3
8121 0 196 0 0 0 1 0 0 3
8122 0 196 0 0 0 1 0 0 3
8123 0 197 0 0 0 0 0 0 2
8124 0 197 0 0 0 1 0 0 1
8125 0 197 0 0 0 2 0 0 1
8126 0 197 0 0 0 2 0 0 1
8127 0 198 0 0 0 1 0 0 1
8128 0 198 0 0 0 1 0 0 1
8129 0 199 0 0 0 0 0 0 1
8130 0 199 0 0 0 0 0 0 1
8131 0 199 0 0 0 0 0 0 1
8132 0 199 0 0 0 0 0 0 1
8133 0 199 0 0 0 0 0 0 1
8134 0 199 0 0 0 0 0 0 1
8135 0 199 0 0 0 0 0 0 1
8136 0 199 0 0 0 0 0 0 1
8137 0 199 0 0 0 0 0 0 1
8138 0 199 0 0 0 0 0 0 1
8139 0 199 0 0 0 0 0 0 1
8140 0 199 0 0 0 0 0 0 1
8141 0 199 0 0 0 0 0 0 1
8142 0 199 0 0 0 0 0 0 1
8143 0 199 0 0 0 0 0 0 1
8144 0 199 0 0 0 0 0 0 1
8145 0 199 0 0 0 0 0 0 1
8146 0 199 0 0 0 0 0 0 1
8147 0 199 0 0 0 0 0 0 1
8148 0 199 0 0 0 0 0 0 1
8149 0 199 0 0 0 0 0 0 1
8150 0 199 0 0 0 0 0 0 1
8151 0 199 0 0 0 0 0 0 1
8152 0 199 0 0 0 0 0 0 0
8153 0 199 0 0 0 0 0 0 0
8154 0 199 0 0 0 1 0 0 0
8155 0 199 0 0 0 1 0 0 0
8156 0 200 0 0 0 0 0 0 0
8157 0 200 0 0 0 0 0 0 0
8158 0 200 0 0 0 0 0 0 0
8159 0 200 0 0 0 0 0 0 0
8160 0 200 0 0 0 0 0 0 0
8161 0 200 0 0 0 0 0 0 0
8162 0 200 0 0 0 0 0 0 0
8163 0 200 0 0 0 0 0 0 0
8164 0 200 0 0 0 0 0 0 0
8165 0 200 0 0 0 0 0 0 0
8166 0 200 0 0 0 0 0 0 0
8167 0 200 0 0 0 0 0 0 0
8168 0 200 0 0 0 0 0 0 0
8169 0 200 0 0 0 0 0 0 0
8170 0 200 0 0 0 0 0 0 0
8171 0 200 0 0 0 0 0 0 0
8172 0 200 0 0 0 0 0 0 0
8173 0 200 0 0 0 0 0 0 0
8174 0 200 0 0 0 0 0 0 0
8175 0 200 0 0 0 0 0 0 0
8176 0 200 0 0 0 0 0 0 0
8177 0 200 0 0 0 0 0 0 0
8178 0 200 0 0 0 0 0 0 0
8179 0 200 0 0 0 0 0 0 0
8180 0 200 0 0 0 0 0 0 0
8181 0 200 0 0 0 0 0 0 0
8182 0 200 0 0 0 0 0 0 0
8183 0 200 0 0 0 0 0 0 0
8184 0 200 0 0 0 0 0 0 0
8185 0 200 0 0 0 0 0 0 0
8186 0 200 0 0 0 0 0 0 0
8187 0 200 0 0 0 0 0 0 0
8188 0 200 0 0 0 0 0 0 0
8189 0 200 0 0 0 0 0 0 0
8190 0 200 0 0 0 0 0 0 0
8191 0 200 0 0 0 0 0 0 0
8192 0 200 0 0 0 0 0 0 0
8193 0 200 0 0 0 0 0 0 0
8194 0 200 0 0 0 0 0 0 0
8195 0 200 0 0 0 0 0 0 0
8196 0 200 0 0 0 0 0 0 0
8197 0 200 0 0 0 0 0 0 0
8198 0 200 0 0 0 0 0 0 0
8199 0 200 0 0 0 0 0 0 0
8200 0 200 0 0 0 0 0 0 0
8201 0 200 0 0 0 0 0 0 0
8202 0 200 0 0 0 0 0 0 0
8203 0 200 0 0 0 0 0 0 0
8204 0 200 0 0 0 0 0 0 0
8205 0 200 0 0 0 0 0 0 0
8206 0 200 0 0 0 0 0 0 0
8207 0 200 0 0 0 0 0 0 0
8208 0 200 0 0 0 0 0 0 0
8209 0 200 0 0 0 0 0 0 0
8210 0 200 0 0 0 0 0 0 0
8211 0 200 0 0 0 0 0 0 0
8212 0 200 0 0 0 0 0 0 0
8213 0 200 0 0 0 0 0 0 0
8214 0 200 0 0 0 0 0 0 0
8215 0 200 0 0 0 0 0 0 0
8216 0 200 0 0 0 0 0 0 0
8217 0 200 0 0 0 0 0 0 0
8218 0 200 0 0 0 0 0 0 0
8219 0 200 0 0 0 0 0 0 0
8220 0 200 0 0 0 0 0 0 0
8221 0 200 0 0 0 0 0 0 0
8222 0 200 0 0 0 0 0 0 0
8223 0 200 0 0 0 0 0 0 0
8224 0 200 0 0 0 0 0 0 0
8225 0 200 0 0 0 0 0 0 0
8226 0 200 0 0 0 0 0 0 0
8227 0 200 0 0 0 0 0 0 0
8228 0 200 0 0 0 0 0 0 0
8229 0 200 0 0 0 0 0 0 0
8230 0 200 0 0 0 0 0 0 0
8231 0 200 0 0 0 0 0 0 0
8232 0 200 0 0 0 0 0 0 0
8233 0 200 0 0 0 0 0 0 0
8234 0 200 0 0 0 0 0 0 0
8235 0 200 0 0 0 0 0 0 0
8236 0 200 0 0 0 0 0 0 0
8237 0 200 0 0 0 0 0 0 0
8238 0 200 0 0 0 0 0 0 0
8239 0 200 0 0 0 0 0 0 0
8240 0 200 0 0 0 0 0 0 0
8241 0 200 0 0 0 0 0 0 0
8242 0 200 0 0 0 0 0 0 0
8243 0 200 0 0 0 0 0 0 0
8244 0 200 0 0 0 0 0 0 0
8245 0 200 0 0 0 0 0 0 0
8246 0 200 0 0 0 0 0 0 0
8247 0 200 0 0 0 0 0 0 0
8248 0 200 0 0 0 0 0 0 0
8249 0 200 0 0 0 0 0 0 0
8250 0 200 0 0 0 0 0 0 0
8251 0 200 0 0 0 0 0 0 0
8252 0 200 0 0 0 0 0 0 0
8253 0 200 0 0 0 0 0 0 0
8254 0 200 0 0 0 0 0 0 0
8255 0 200 0 0 0 0 0 0 0
8256 0 200 0 0 0 0 0 0 0
8257 0 200 0 0 0 0 0 0 0
8258 0 200 0 0 0 0 0 0 0
8259 0 200 0 0 0 0 0 0 0
8260 0 200 0 0 0 0 0 0 0
8261 0 200 0 0 0 0 0 0 0
8262 0 200 0 0 0 0 0 0 0
8263 0 200 0 0 0 0 0 0 0
8264 0 200 0 0 0 0 0 0 0
8265 0 200 0 0 0 0 0 0 0
8266 0 200 0 0 0 0 0 0 0
8267 0 200 0 0 0 0 0 0 0
8268 0 200 0 0 0 0 0 0 0
8269 0 200 0 0 0 0 0 0 0
8270 0 200 0 0 0 0 0 0 0
8271 0 200 0 0 0 0 0 0 0
8272 0 200 0 0 0 0 0 0 0
8273 0 200 0 0 0 0 0 0 0
8274 0 200 0 0 0 0 0 0 0
8275 0 200 0 0 0 0 0 0 0
8276 0 200 0 0 0 0 0 0 0
8277 0 200 0 0 0 0 0 0 0
8278 0 200 0 0 0 0 0 0 0
8279 0 200 0 0 0 0 0 0 0
8280 0 200 0 0 0 0 0 0 0
8281 0 200 0 0 0 0 0 0 0
8282 0 200 0 0 0 0 0 0 0
8283 0 200 0 0 0 0 0 0 0
8284 0 200 0 0 0 0 0 0 0
8285 0 200 0 0 0 0 0 0 0
8286 0 200 0 0 0 0 0 0 0
8287 0 200 0 0 0 0 0 0 0
8288 0 200 0 0 0 0 0 0 0
8289 0 200 0 0 0 0 0 0 0
8290 0 200 0 0 0 0 0 0 0
8291 0 200 0 0 0 0 0 0 0
8292 0 200 0 0 0 0 0 0 0
8293 0 200 0 0 0 0 0 0 0
8294 0 200 0 0 0 0 0 0 0
8295 0 200 0 0 0 0 0 0 0
8296 0 200 0 0 0 0 0 0 0
8297 0 200 0 0 0 0 0 0 0
8298 0 200 0 0 0 0 0 0 0
8299 0 200 0 0 0 0 0 0 0
8300 0 200 0 0 0 0 0 0 0
8301 0 200 0 0 0 0 0 0 0
8302 0 200 0 0 0 0 0 0 0
8303 0 200 0 0 0 0 0 0 0
8304 0 200 0 0 0 0 0 0 0
8305 0 200 0 0 0 0 0 0 0
8306 0 200 0 0 0 0 0 0 0
8307 0 200 0 0 0 0 0 0 0
8308 0 200 0 0 0 0 0 0 0
8309 0 200 0 0 0 0 0 0 0
8310 0 200 0 0 0 0 0 0 0
8311 0 200 0 0 0 0 0 0 0
8312 0 200 0 0 0 0 0 0 0
8313 0 200 0 0 0 0 0 0 0
8314 0 200 0 0 0 0 0 0 0
8315 0 200 0 0 0 0 0 0 0
8316 0 200 0 0 0 0 0 0 0
8317 0 200 0 0 0 0 0 0 0
8318 0 200 0 0 0 0 0 0 0
8319 0 200 0 0 0 0 0 0 0
8320 0 200 0 0 0 0 0 0 0
8321 0 200 0 0 0 0 0 0 0
8322 0 200 0 0 0 0 0 0 0
8323 0 200 0 0 0 0 0 0 0
8324 0 200 0 0 0 0 0 0 0
8325 0 200 0 0 0 0 0 0 0
8326 0 200 0 0 0 0 0 0 0
8327 0 200 0 0 0 0 0 0 0
8328 0 200 0 0 0 0 0 0 0
8329 0 200 0 0 0 0 0 0 0
8330 0 200 0 0 0 0 0 0 0
8331 0 200 0 0 0 0 0 0 0
8332 0 200 0 0 0 0 0 0 0
8333 0 200 0 0 0 0 0 0 0
8334 0 200 0 0 0 0 0 0 0
8335 0 200 0 0 0 0 0 0 0
8336 0 200 0 0 0 0 0 0 0
8337 0 200 0 0 0 0 0 0 0
8338 0 200 0 0 0 0 0 0 0
8339 0 200 0 0 0 0 0 0 0
8340 0 200 0 0 0 0 0 0 0
8341 0 200 0 0 0 0 0 0 0
8342 0 200 0 0 0 0 0 0 0
8343 0 200 0 0 0 0 0 0 0
8344 0 200 0 0 0 0 0 0 0
8345 0 200 0 0 0 0 0 0 0
8346 0 200 0 0 0 0 0 0 0
8347 0 200 0 0 0 0 0 0 0
8348 0 200 0 0 0 0 0 0 0
8349 0 200 0 0 0 0 0 0 0
8350 0 200 0 0 0 0 0 0 0
8351 0 200 0 0 0 0 0 0 0
8352 0 200 0 0 0 0 0 0 0
8353 0 200 0 0 0 0 0 0 0
8354 0 200 0 0 0 0 0 0 0
8355 0 200 0 0 0 0 0 0 0
8356 0 200 0 0 0 0 0 0 0
8357 0 200 0 0 0 0 0 0 0
8358 0 200 0 0 0 0 0 0 0
8359 0 200 0 0 0 0 0 0 0
8360 0 200 0 0 0 0 0 0 0
8361 0 200 0 0 0 0 0 0 0
8362 0 200 0 0 0 0 0 0 0
8363 0 200 0 0 0 0 0 0 0
8364 0 200 0 0 0 0 0 0 0
8365 0 200 0 0 0 0 0 0 0
8366 0 200 0 0 0 0 0 0 0
8367 0 200 0 0 0 0 0 0 0
8368 0 200 0 0 0 0 0 0 0
8369 0 200 0 0 0 0 0 0 0
8370 0 200 0 0 0 0 0 0 0
8371 0 200 0 0 0 0 0 0 0
8372 0 200 0 0 0 0 0 0 0
8373 0 200 0 0 0 0 0 0 0
8374 0 200 0 0 0 0 0 0 0
8375 0 200 0 0 0 0 0 0 0
8376 0 200 0 0 0 0 0 0 0
8377 0 200 0 0 0 0 0 0 0
8378 0 200 0 0 0 0 0 0 0
8379 0 200 0 0 0 0 0 0 0
8380 0 200 0 0 0 0 0 0 0
8381 0 200 0 0 0 0 0 0 0
8382 0 200 0 0 0 0 0 0 0
8383 0 200 0 0 0 0 0 0 0
8384 0 200 0 0 0 0 0 0 0
8385 0 200 0 0 0 0 0 0 0
8386 0 200 0 0 0 0 0 0 0
8387 0 200 0 0 0 0 0 0 0
8388 0 200 0 0 0 0 0 0 0
8389 0 200 0 0 0 0 0 0 0
8390 0 200 0 0 0 0 0 0 0
8391 0 200 0 0 0 0 0 0 0
8392 0 200 0 0 0 0 0 0 0
8393 0 200 0 0 0 0 0 0 0
8394 0 200 0 0 0 0 0 0 0
8395 0 200 0 0 0 0 0 0 0
8396 0 200 0 0 0 0 0 0 0
8397 0 200 0 0 0 0 0 0 0
8398 0 200 0 0 0 0 0 0 0
8399 0 200 0 0 0 0 0 0 0
8400 0 200 0 0 0 0 0 0 0
8401 0 200 0 0 0 0 0 0 0
8402 0 200 0 0 0 0 0 0 0
8403 0 200 0 0 0 0 0 0 0
8404 0 200 0 0 0 0 0 0 0
8405 0 200 0 0 0 0 0 0 0
8406 0 200 0 0 0 0 0 0 0
8407 0 200 0 0 0 0 0 0 0
8408 0 200 0 0 0 0 0 0 0
8409 0 200 0 0 0 0 0 0 0
8410 0 200 0 0 0 0 0 0 0
8411 0 200 0 0 0 0 0 0 0
8412 0 200 0 0 0 0 0 0 0
8413 0 200 0 0 0 0 0 0 0
8414 0 200 0 0 0 0 0 0 0
8415 0 200 0 0 0 0 0 0 0
8416 0 200 0 0 0 0 0 0 0
8417 0 200 0 0 0 0 0 0 0
8418 0 200 0 0 0 0 0 0 0
8419 0 200 0 0 0 0 0 0 0
8420 0 200 0 0 0 0 0 0 0
8421 0 200 0 0 0 0 0 0 0
8422 0 200 0 0 0 0 0 0 0
8423 0 200 0 0 0 0 0 0 0
8424 0 200 0 0 0 0 0 0 0
8425 0 200 0 0 0 0 0 0 0
8426 0 200 0 0 0 0 0 0 0
8427 0 200 0 0 0 0 0 0 0
8428 0 200 0 0 0 0 0 0 0
8429 0 200 0 0 0 0 0 0 0
8430 0 200 0 0 0 0 0 0 0
8431 0 200 0 0 0 0 0 0 0
8432 0 200 0 0 0 0 0 0 0
8433 0 200 0 0 0 0 0 0 0
8434 0 200 0 0 0 0 0 0 0
8435 0 200 0 0 0 0 0 0 0
8436 0 200 0 0 0 0 0 0 0
8437 0 200 0 0 0 0 0 0 0
8438 0 200 0 0 0 0 0 0 0
8439 0 200 0 0 0 0 0 0 0
8440 0 200 0 0 0 0 0 0 0
8441 0 200 0 0 0 0 0 0 0
8442 0 200 0 0 0 0 0 0 0
8443 0 200 0 0 0 0 0 0 0
8444 0 200 0 0 0 0 0 0 0
8445 0 200 0 0 0 0 0 0 0
8446 0 200 0 0 0 0 0 0 0
8447 0 200 0 0 0 0 0 0 0
8448 0 200 0 0 0 0 0 0 0
8449 0 200 0 0 0 0 0 0 0
8450 0 200 0 0 0 0 0 0 0
8451 0 200 0 0 0 0 0 0 0
8452 0 200 0 0 0 0 0 0 0
8453 0 200 0 0 0 0 0 0 0
8454 0 200 0 0 0 0 0 0 0
8455 0 200 0 0 0 0 0 0 0
8456 0 200 0 0 0 0 0 0 0
8457 0 200 0 0 0 0 0 0 0
8458 0 200 0 0 0 0 0 0 0
8459 0 200 0 0 0 0 0 0 0
8460 0 200 0 0 0 0 0 0 0
8461 0 200 0 0 0 0 0 0 0
8462 0 200 0 0 0 0 0 0 0
8463 0 200 0 0 0 0 0 0 0
8464 0 200 0 0 0 0 0 0 0
8465 0 200 0 0 0 0 0 0 0
8466 0 200 0 0 0 0 0 0 0
8467 0 200 0 0 0 0 0 0 0
8468 0 200 0 0 0 0 0 0 0
8469 0 200 0 0 0 0 0 0 0
8470 0 200 0 0 0 0 0 0 0
8471 0 200 0 0 0 0 0 0 0
8472 0 200 0 0 0 0 0 0 0
8473 0 200 0 0 0 0 0 0 0
8474 0 200 0 0 0 0 0 0 0
8475 0 200 0 0 0 0 0 0 0
8476 0 200 0 0 0 0 0 0 0
8477 0 200 0 0 0 0 0 0 0
8478 0 200 0 0 0 0 0 0 0
8479 0 200 0 0 0 0 0 0 0
8480 0 200 0 0 0 0 0 0 0
8481 0 200 0 0 0 0 0 0 0
8482 0 200 0 0 0 0 0 0 0
8483 0 200 0 0 0 0 0 0 0
8484 0 200 0 0 0 0 0 0 0
8485 0 200 0 0 0 0 0 0 0
8486 0 200 0 0 0 0 0 0 0
8487 0 200 0 0 0 0 0 0 0
8488 0 200 0 0 0 0 0 0 0
8489 0 200 0 0 0 0 0 0 0
8490 0 200 0 0 0 0 0 0 0
8491 0 200 0 0 0 0 0 0 0
8492 0 200 0 0 0 0 0 0 0
8493 0 200 0 0 0 0 0 0 0
8494 0 200 0 0 0 0 0 0 0
8495 0 200 0 0 0 0 0 0 0
8496 0 200 0 0 0 0 0 0 0
8497 0 200 0 0 0 0 0 0 0
8498 0 200 0 0 0 0 0 0 0
8499 0 200 0 0 0 0 0 0 0
8500 0 200 0 0 0 0 0 0 0
8501 0 200 0 0 0 0 0 0 0
8502 0 200 0 0 0 0 0 0 0
8503 0 200 0 0 0 0 0 0 0
8504 0 200 0 0 0 0 0 0 0
8505 0 200 0 0 0 0 0 0 0
8506 0 200 0 0 0 0 0 0 0
8507 0 200 0 0 0 0 0 0 0
8508 0 200 0 0 0 0 0 0 0
8509 0 200 0 0 0 0 0 0 0
8510 0 200 0 0 0 0 0 0 0
8511 0 199 0 0 0 1 0 0 0
8512 0 198 0 0 0 1 0 0 1
8513 0 196 0 0 0 2 0 0 1
8514 0 195 0 0 0 3 0 0 1
8515 0 193 0 0 0 5 0 0 1
